sample_id,concept_biomedclip_disc_height_loss,concept_biomedclip_disc_signal_loss,concept_biomedclip_endplate_change,concept_biomedclip_osteophyte_formation,concept_biomedclip_facet_hypertrophy,concept_biomedclip_ligamentum_flavum_thickening,concept_biomedclip_spinal_canal_narrowing,concept_biomedclip_neural_foraminal_narrowing,concept_biomedclip_disc_bulge_or_herniation,concept_biomedclip_abnormal_vertebral_alignment
2329896702_1507495165_10_spinal_canal_stenosis_l2_l3,0.6821971535682678,0.6590530276298523,0.8036606311798096,0.771410346031189,0.24421484768390656,0.37798428535461426,0.7131756544113159,0.5477675795555115,0.646769106388092,0.6111101508140564
2329896702_1507495165_11_spinal_canal_stenosis_l3_l4,0.7974368333816528,0.7605329751968384,0.7241203188896179,0.8684354424476624,0.43745139241218567,0.5490394830703735,0.8593754768371582,0.7199476361274719,0.7059851884841919,0.6959292888641357
2329896702_1507495165_11_spinal_canal_stenosis_l4_l5,0.5904143452644348,0.4802197813987732,0.6760633587837219,0.662316620349884,0.21124690771102905,0.3462226688861847,0.7017626166343689,0.5687839984893799,0.529962956905365,0.5896924734115601
2329896702_1507495165_11_spinal_canal_stenosis_l5_s1,0.52117919921875,0.4120371639728546,0.7150394916534424,0.7493162155151367,0.1641702950000763,0.33255624771118164,0.5089725255966187,0.5036149024963379,0.4231659770011902,0.5369474291801453
2329896702_3332578876_5_left_subarticular_stenosis_l5_s1,0.2910674512386322,0.3378921151161194,0.4423712491989136,0.4567028284072876,0.30106350779533386,0.7181381583213806,0.4109577238559723,0.759433388710022,0.7043964266777039,0.464721143245697
2329896702_3332578876_5_right_subarticular_stenosis_l5_s1,0.4494144916534424,0.5917039513587952,0.5669114589691162,0.6397891044616699,0.5110087394714355,0.759405791759491,0.4471517503261566,0.7331368923187256,0.7674693465232849,0.5356487035751343
2329896702_3332578876_11_left_subarticular_stenosis_l4_l5,0.5146389007568359,0.7630703449249268,0.6955055594444275,0.563447892665863,0.5306527614593506,0.7463775277137756,0.39773356914520264,0.6748674511909485,0.6659645438194275,0.4925667643547058
2329896702_3332578876_11_right_subarticular_stenosis_l4_l5,0.5574969053268433,0.6459493041038513,0.5791293978691101,0.7297378182411194,0.6664866209030151,0.8116565942764282,0.542445182800293,0.8088762164115906,0.7835703492164612,0.575553297996521
2329896702_3700741835_6_left_subarticular_stenosis_l3_l4,0.6469212174415588,0.7428039908409119,0.5340872406959534,0.6290242671966553,0.5847377777099609,0.7983350157737732,0.6935834884643555,0.815632164478302,0.7160921692848206,0.6180405020713806
2329896702_3700741835_6_right_subarticular_stenosis_l3_l4,0.6332345008850098,0.8299402594566345,0.6263532638549805,0.6865261793136597,0.5954218506813049,0.7801823616027832,0.6489750742912292,0.7716319561004639,0.8087096810340881,0.5603349804878235
2329896702_3700741835_12_left_subarticular_stenosis_l2_l3,0.5568633675575256,0.7803070545196533,0.45084065198898315,0.6476560235023499,0.5920720100402832,0.8346081972122192,0.5732532739639282,0.6476752161979675,0.7009826898574829,0.5890722870826721
2329896702_3700741835_13_right_subarticular_stenosis_l2_l3,0.7555816769599915,0.8708045482635498,0.7297590374946594,0.7916375398635864,0.7253772616386414,0.8743060231208801,0.6068729162216187,0.7879664897918701,0.8721176385879517,0.7282960414886475
2329896702_3700741835_18_left_subarticular_stenosis_l1_l2,0.7293599843978882,0.7188404202461243,0.7826128005981445,0.8784037232398987,0.7561411261558533,0.7933578491210938,0.5850908756256104,0.6964660882949829,0.8759214878082275,0.7897524833679199
2329896702_3700741835_19_right_subarticular_stenosis_l1_l2,0.7281464338302612,0.830064594745636,0.6990708708763123,0.9058889746665955,0.8069417476654053,0.8616084456443787,0.7226595878601074,0.7273512482643127,0.8935749530792236,0.8335559368133545
2334206006_1261582005_5_right_neural_foraminal_narrowing_l3_l4,0.7689509987831116,0.6900395750999451,0.8442239761352539,0.7772731184959412,0.7025280594825745,0.4946008324623108,0.8114473223686218,0.6856024265289307,0.6474350094795227,0.8236179351806641
2334206006_1261582005_6_right_neural_foraminal_narrowing_l1_l2,0.5950634479522705,0.6411406397819519,0.755274772644043,0.5326760411262512,0.37326517701148987,0.48093363642692566,0.5502761006355286,0.4016348421573639,0.5138537287712097,0.535774827003479
2334206006_1261582005_6_right_neural_foraminal_narrowing_l2_l3,0.761762797832489,0.8408501744270325,0.8232023119926453,0.6519066095352173,0.6133066415786743,0.5916469097137451,0.5614689588546753,0.5200358629226685,0.6785145998001099,0.6351486444473267
2334206006_1261582005_6_right_neural_foraminal_narrowing_l4_l5,0.7099686861038208,0.7209460139274597,0.7715691924095154,0.5531166195869446,0.5493234992027283,0.42735472321510315,0.6779868602752686,0.6194861531257629,0.6062718629837036,0.5379779934883118
2334206006_1261582005_6_right_neural_foraminal_narrowing_l5_s1,0.6520560383796692,0.5811377167701721,0.7299076318740845,0.468745619058609,0.4136436879634857,0.34656423330307007,0.6946513652801514,0.6695178747177124,0.5504329204559326,0.5674573183059692
2334206006_1261582005_15_left_neural_foraminal_narrowing_l1_l2,0.5803264379501343,0.6578643918037415,0.7540892362594604,0.4818245470523834,0.4376891255378723,0.3964158892631531,0.7108708620071411,0.583864688873291,0.44604623317718506,0.5674444437026978
2334206006_1261582005_15_left_neural_foraminal_narrowing_l2_l3,0.8306092023849487,0.8023547530174255,0.942844569683075,0.8647183179855347,0.6813544034957886,0.5980979800224304,0.803926408290863,0.6738953590393066,0.6741394996643066,0.7773988246917725
2334206006_1261582005_15_left_neural_foraminal_narrowing_l3_l4,0.7507190108299255,0.6694636940956116,0.9057600498199463,0.8399919271469116,0.6756976842880249,0.517076313495636,0.6259150505065918,0.5682768821716309,0.5948168635368347,0.6320908665657043
2334206006_1261582005_16_left_neural_foraminal_narrowing_l4_l5,0.7864611744880676,0.7484638094902039,0.8342009782791138,0.7390203475952148,0.638092577457428,0.48425477743148804,0.5404878854751587,0.565024197101593,0.6874909996986389,0.7006800174713135
2334206006_1261582005_16_left_neural_foraminal_narrowing_l5_s1,0.816921055316925,0.651371419429779,0.7855537533760071,0.7342839241027832,0.6692514419555664,0.5217726826667786,0.5277917981147766,0.5382670760154724,0.834217369556427,0.7206926941871643
2334206006_2561017593_11_spinal_canal_stenosis_l1_l2,0.1480245590209961,0.0866379365324974,0.29730352759361267,0.12500867247581482,0.08811240643262863,0.07888969033956528,0.08761478960514069,0.0936981663107872,0.12711846828460693,0.22188402712345123
2334206006_2561017593_11_spinal_canal_stenosis_l2_l3,0.20854789018630981,0.12221748381853104,0.31643185019493103,0.23461635410785675,0.24782364070415497,0.16924548149108887,0.12262989580631256,0.1714998334646225,0.12332479655742645,0.16713307797908783
2334206006_2561017593_11_spinal_canal_stenosis_l3_l4,0.43074896931648254,0.2157544195652008,0.6347125768661499,0.5632089972496033,0.3601039946079254,0.1879972368478775,0.5240777730941772,0.5118974447250366,0.18007665872573853,0.405789315700531
2334206006_2561017593_11_spinal_canal_stenosis_l4_l5,0.6956138014793396,0.6000331044197083,0.783378541469574,0.6857956051826477,0.3707824647426605,0.35111895203590393,0.8183829188346863,0.5649033188819885,0.42163121700286865,0.393087774515152
2334206006_2561017593_11_spinal_canal_stenosis_l5_s1,0.44522449374198914,0.4990616738796234,0.5268809199333191,0.28582262992858887,0.1507076919078827,0.2667950987815857,0.6427867412567139,0.32653433084487915,0.24916115403175354,0.2124420702457428
2334206006_4191635045_13_right_subarticular_stenosis_l1_l2,0.24627427756786346,0.20483072102069855,0.16864852607250214,0.17301496863365173,0.5483647584915161,0.5071709752082825,0.25336578488349915,0.3610691428184509,0.13525457680225372,0.08676750212907791
2334206006_4191635045_14_left_subarticular_stenosis_l1_l2,0.22241398692131042,0.19320058822631836,0.13888438045978546,0.40699636936187744,0.47885605692863464,0.4893637001514435,0.38537922501564026,0.4517819583415985,0.1419999599456787,0.06256553530693054
2334206006_4191635045_22_left_subarticular_stenosis_l2_l3,0.45842474699020386,0.45401057600975037,0.3926696479320526,0.6412403583526611,0.7172689437866211,0.6414915323257446,0.7670227289199829,0.7123348116874695,0.47827932238578796,0.34487244486808777
2334206006_4191635045_22_right_subarticular_stenosis_l2_l3,0.24110643565654755,0.2707642614841461,0.41250160336494446,0.5014245510101318,0.6177106499671936,0.5599974989891052,0.5170397758483887,0.5949258804321289,0.32715359330177307,0.21605472266674042
2334206006_4191635045_31_left_subarticular_stenosis_l3_l4,0.13510394096374512,0.17084383964538574,0.17900316417217255,0.4930766224861145,0.5094110369682312,0.595516562461853,0.36677801609039307,0.6423535943031311,0.1781112551689148,0.12373585253953934
2334206006_4191635045_31_right_subarticular_stenosis_l3_l4,0.2587759792804718,0.26941680908203125,0.2943582534790039,0.6535934805870056,0.5582721829414368,0.6991780400276184,0.40293562412261963,0.7220203280448914,0.3240978717803955,0.17105737328529358
2334206006_4191635045_38_right_subarticular_stenosis_l4_l5,0.16908954083919525,0.20014338195323944,0.4102376401424408,0.5486480593681335,0.6167193651199341,0.5260118246078491,0.5499082803726196,0.7756427526473999,0.40032410621643066,0.22551439702510834
2334206006_4191635045_39_left_subarticular_stenosis_l4_l5,0.4301779568195343,0.429303377866745,0.37294360995292664,0.6266899108886719,0.6954178214073181,0.6508309245109558,0.7545430064201355,0.8572008013725281,0.512083888053894,0.6273273229598999
2334206006_4191635045_43_right_subarticular_stenosis_l5_s1,0.040452878922224045,0.06281647831201553,0.046280574053525925,0.1482740193605423,0.29825693368911743,0.4312297999858856,0.17352385818958282,0.4029524624347687,0.1144547164440155,0.06263843923807144
2334206006_4191635045_45_left_subarticular_stenosis_l5_s1,0.2444593757390976,0.3074120879173279,0.09717967361211777,0.32114654779434204,0.5030889511108398,0.6362120509147644,0.37820130586624146,0.5687195062637329,0.27679598331451416,0.12622444331645966
2336262864_809579710_8_right_subarticular_stenosis_l5_s1,0.5547930002212524,0.5751748085021973,0.3925638794898987,0.579711377620697,0.7125914692878723,0.8476488590240479,0.4934527575969696,0.7788059115409851,0.5857484340667725,0.6042134165763855
2336262864_809579710_9_left_subarticular_stenosis_l5_s1,0.5857574343681335,0.5877735614776611,0.5009816288948059,0.7076749801635742,0.7358303666114807,0.824299156665802,0.6311752200126648,0.7893480658531189,0.6203051209449768,0.6673857569694519
2336262864_809579710_15_left_subarticular_stenosis_l4_l5,0.6409329175949097,0.7090510725975037,0.5441687703132629,0.7327401041984558,0.8214679956436157,0.8367027640342712,0.7403461933135986,0.8579246401786804,0.7844164967536926,0.6223896145820618
2336262864_809579710_15_right_subarticular_stenosis_l4_l5,0.6974966526031494,0.630113959312439,0.5503280758857727,0.7018073797225952,0.8071536421775818,0.824674665927887,0.7554283738136292,0.8622921109199524,0.7700989246368408,0.7132187485694885
2336262864_809579710_21_left_subarticular_stenosis_l3_l4,0.6586390733718872,0.7495296597480774,0.5148634910583496,0.6693670153617859,0.7980271577835083,0.8469202518463135,0.617851197719574,0.8131576776504517,0.7940858006477356,0.6680400967597961
2336262864_809579710_21_right_subarticular_stenosis_l3_l4,0.5839563012123108,0.7780529260635376,0.4289674758911133,0.669352114200592,0.812807559967041,0.8850321173667908,0.6418295502662659,0.7698890566825867,0.7892729640007019,0.6088355183601379
2336262864_809579710_28_left_subarticular_stenosis_l2_l3,0.42695170640945435,0.5442152619361877,0.34296858310699463,0.5578091144561768,0.7532308101654053,0.8406086564064026,0.4575517773628235,0.7484989762306213,0.674747109413147,0.48179134726524353
2336262864_809579710_28_right_subarticular_stenosis_l2_l3,0.43216776847839355,0.5566747784614563,0.3691485822200775,0.5316270589828491,0.7561802864074707,0.8376847505569458,0.41932398080825806,0.7234029769897461,0.6351262927055359,0.5308724045753479
2336262864_809579710_34_left_subarticular_stenosis_l1_l2,0.5891651511192322,0.6970625519752502,0.5141143798828125,0.5568355321884155,0.7753651142120361,0.8269371390342712,0.6889964938163757,0.8045204877853394,0.7146931290626526,0.6257750391960144
2336262864_809579710_34_right_subarticular_stenosis_l1_l2,0.7142325043678284,0.8022112846374512,0.6816977262496948,0.7932520508766174,0.8703444600105286,0.8756686449050903,0.7944248914718628,0.8771411776542664,0.8185504078865051,0.7564002275466919
2336262864_2209924840_4_left_neural_foraminal_narrowing_l3_l4,0.5756694674491882,0.47686767578125,0.47697439789772034,0.4220324754714966,0.3121698796749115,0.4860354959964752,0.5337565541267395,0.4691329598426819,0.45816805958747864,0.6593276262283325
2336262864_2209924840_4_left_neural_foraminal_narrowing_l4_l5,0.4596676230430603,0.39952144026756287,0.39268597960472107,0.24267272651195526,0.21512991189956665,0.38490283489227295,0.4462333023548126,0.4195113778114319,0.515960156917572,0.5635538101196289
2336262864_2209924840_4_left_neural_foraminal_narrowing_l5_s1,0.5090668797492981,0.49195176362991333,0.5023415684700012,0.38674503564834595,0.310886412858963,0.42913880944252014,0.4308343231678009,0.47868314385414124,0.5855266451835632,0.5492625832557678
2336262864_2209924840_5_left_neural_foraminal_narrowing_l1_l2,0.5720122456550598,0.5610003471374512,0.6707172989845276,0.546604335308075,0.3088080585002899,0.42409151792526245,0.2949492633342743,0.3338262736797333,0.5474963784217834,0.520251989364624
2336262864_2209924840_5_left_neural_foraminal_narrowing_l2_l3,0.22299182415008545,0.2103467881679535,0.24689234793186188,0.17450276017189026,0.13877394795417786,0.3635314702987671,0.09816411137580872,0.22768402099609375,0.22858916223049164,0.25299564003944397
2336262864_2209924840_9_right_neural_foraminal_narrowing_l1_l2,0.2872004210948944,0.2559288442134857,0.27590060234069824,0.1932295560836792,0.150987446308136,0.3452252745628357,0.21093431115150452,0.26514706015586853,0.3287808895111084,0.38038894534111023
2336262864_2209924840_9_right_neural_foraminal_narrowing_l2_l3,0.14762087166309357,0.1333739310503006,0.13976481556892395,0.10695278644561768,0.08956276625394821,0.22996795177459717,0.061780788004398346,0.17693062126636505,0.20413558185100555,0.27044880390167236
2336262864_2209924840_9_right_neural_foraminal_narrowing_l3_l4,0.487362265586853,0.46887022256851196,0.5569233894348145,0.3418084681034088,0.27006348967552185,0.37283509969711304,0.32968467473983765,0.3832852840423584,0.5524969696998596,0.536970317363739
2336262864_2209924840_10_right_neural_foraminal_narrowing_l4_l5,0.7619436979293823,0.668715238571167,0.7716875076293945,0.5764887928962708,0.3532172739505768,0.45262131094932556,0.6770164370536804,0.519771158695221,0.6497829556465149,0.823695957660675
2336262864_2209924840_10_right_neural_foraminal_narrowing_l5_s1,0.7454963326454163,0.615045964717865,0.6857637763023376,0.5087988972663879,0.4048212766647339,0.4552164077758789,0.676115870475769,0.6036588549613953,0.7130906581878662,0.8324179649353027
2336262864_3359854824_7_spinal_canal_stenosis_l1_l2,0.3338368833065033,0.2791426181793213,0.20720495283603668,0.24143530428409576,0.2193990796804428,0.156001016497612,0.17822861671447754,0.12216025590896606,0.1917208433151245,0.18416734039783478
2336262864_3359854824_7_spinal_canal_stenosis_l2_l3,0.4106420576572418,0.29131123423576355,0.3125765025615692,0.33541443943977356,0.2523477375507355,0.21395787596702576,0.27944791316986084,0.20432519912719727,0.2108393907546997,0.24657826125621796
2336262864_3359854824_7_spinal_canal_stenosis_l3_l4,0.7526910305023193,0.6638659238815308,0.619009256362915,0.43609607219696045,0.4579368531703949,0.327966570854187,0.6391379237174988,0.4993093013763428,0.501495897769928,0.5146279335021973
2336262864_3359854824_7_spinal_canal_stenosis_l4_l5,0.7157589197158813,0.6283104419708252,0.5901700258255005,0.3887321352958679,0.417354553937912,0.3203895688056946,0.6092767715454102,0.44877931475639343,0.5384058356285095,0.451627254486084
2336262864_3359854824_7_spinal_canal_stenosis_l5_s1,0.7165355086326599,0.65035080909729,0.5973370671272278,0.47777462005615234,0.3859235942363739,0.3275119960308075,0.6518964767456055,0.553646445274353,0.6120337843894958,0.4996631145477295
2336355021_822253828_8_spinal_canal_stenosis_l1_l2,0.33057838678359985,0.4156424105167389,0.5551593899726868,0.48417550325393677,0.19686897099018097,0.3492695689201355,0.20510917901992798,0.21466673910617828,0.3525227904319763,0.5584812760353088
2336355021_822253828_8_spinal_canal_stenosis_l2_l3,0.4606689214706421,0.5903666019439697,0.8010368943214417,0.6526108980178833,0.3320651650428772,0.3826887309551239,0.34873440861701965,0.2972560226917267,0.4771469533443451,0.5207139253616333
2336355021_822253828_8_spinal_canal_stenosis_l3_l4,0.7159400582313538,0.7830218076705933,0.8791533708572388,0.7833756804466248,0.4803820550441742,0.47735896706581116,0.6265760064125061,0.4751262068748474,0.6401227712631226,0.6624523997306824
2336355021_822253828_8_spinal_canal_stenosis_l4_l5,0.7937866449356079,0.7444955706596375,0.8399041295051575,0.7859156727790833,0.48121851682662964,0.4887969493865967,0.7963895201683044,0.6073943972587585,0.6032570004463196,0.7646759748458862
2336355021_822253828_8_spinal_canal_stenosis_l5_s1,0.6281702518463135,0.5953957438468933,0.8380262851715088,0.6574835777282715,0.30231142044067383,0.3638249933719635,0.7316534519195557,0.46177080273628235,0.45731550455093384,0.7262260913848877
2336355021_1199122983_4_right_neural_foraminal_narrowing_l1_l2,0.5208517909049988,0.5282822251319885,0.7571529150009155,0.620021402835846,0.402515709400177,0.4668678641319275,0.4789471924304962,0.30171963572502136,0.492000937461853,0.5525876879692078
2336355021_1199122983_4_right_neural_foraminal_narrowing_l2_l3,0.7683893442153931,0.7640985250473022,0.853060245513916,0.7795271873474121,0.6484910845756531,0.5935623049736023,0.7295869588851929,0.5304498672485352,0.750259518623352,0.7372722029685974
2336355021_1199122983_4_right_neural_foraminal_narrowing_l3_l4,0.7407991886138916,0.764510452747345,0.8116929531097412,0.6813571453094482,0.6540764570236206,0.5656110644340515,0.7516262531280518,0.4747595489025116,0.6910914182662964,0.7110589742660522
2336355021_1199122983_5_right_neural_foraminal_narrowing_l4_l5,0.8011652827262878,0.7475199699401855,0.8793781399726868,0.8015980124473572,0.662285327911377,0.5121981501579285,0.7668959498405457,0.6136184930801392,0.7512151598930359,0.6901176571846008
2336355021_1199122983_5_right_neural_foraminal_narrowing_l5_s1,0.6993292570114136,0.6420935392379761,0.8258050084114075,0.6278867125511169,0.48833245038986206,0.44185322523117065,0.6496868133544922,0.5471938252449036,0.6376649737358093,0.6949012875556946
2336355021_1199122983_11_left_neural_foraminal_narrowing_l1_l2,0.5947191715240479,0.6934449076652527,0.8076297640800476,0.7391474843025208,0.49299871921539307,0.5067605376243591,0.5217525959014893,0.3213515281677246,0.5533872246742249,0.594631552696228
2336355021_1199122983_11_left_neural_foraminal_narrowing_l2_l3,0.6422005295753479,0.6990489363670349,0.8166145086288452,0.7185646295547485,0.5213038325309753,0.5299267768859863,0.5718204975128174,0.4212875962257385,0.6306156516075134,0.6172063946723938
2336355021_1199122983_11_left_neural_foraminal_narrowing_l3_l4,0.7763192653656006,0.7879546880722046,0.897432804107666,0.8256906867027283,0.6771080493927002,0.49855247139930725,0.6569180488586426,0.4746415615081787,0.7187690734863281,0.6731203198432922
2336355021_1199122983_11_left_neural_foraminal_narrowing_l4_l5,0.7758745551109314,0.7813005447387695,0.8976605534553528,0.8016858100891113,0.6712487936019897,0.5022711753845215,0.6595556735992432,0.5303860306739807,0.7719573974609375,0.7051059007644653
2336355021_1199122983_12_left_neural_foraminal_narrowing_l5_s1,0.7477189898490906,0.7637854218482971,0.8471930027008057,0.7298139333724976,0.5893091559410095,0.4794369041919708,0.6521959900856018,0.5003483891487122,0.6266968250274658,0.7018387913703918
2336355021_3038956078_3_left_subarticular_stenosis_l3_l4,0.8034809827804565,0.8406504392623901,0.6529248952865601,0.79596346616745,0.8417313694953918,0.7905425429344177,0.8704520463943481,0.9190452694892883,0.9006553292274475,0.7427794337272644
2336355021_3038956078_3_right_subarticular_stenosis_l3_l4,0.7504851818084717,0.8511357307434082,0.5671979784965515,0.7528812289237976,0.8521746397018433,0.8118619322776794,0.8405215740203857,0.8832132816314697,0.8426253199577332,0.7819042205810547
2336355021_3038956078_7_left_subarticular_stenosis_l2_l3,0.4771554172039032,0.5000606775283813,0.43001288175582886,0.6435009837150574,0.7595218420028687,0.6289907693862915,0.8139992356300354,0.8430395722389221,0.5679196119308472,0.522463858127594
2336355021_3038956078_7_right_subarticular_stenosis_l2_l3,0.32968226075172424,0.3641240894794464,0.4144217073917389,0.45542994141578674,0.6494025588035583,0.49623462557792664,0.7583677768707275,0.7832193374633789,0.36418360471725464,0.4213874936103821
2336355021_3038956078_12_left_subarticular_stenosis_l4_l5,0.5442147254943848,0.6349818110466003,0.3994138538837433,0.523777961730957,0.7389882802963257,0.6913299560546875,0.8280110359191895,0.7969841361045837,0.6659207940101624,0.49733787775039673
2336355021_3038956078_12_right_subarticular_stenosis_l4_l5,0.7863674759864807,0.8293505311012268,0.5708832740783691,0.8138602375984192,0.9103772044181824,0.840198814868927,0.8975435495376587,0.8696548342704773,0.9014520645141602,0.7794477343559265
2336355021_3038956078_16_left_subarticular_stenosis_l5_s1,0.60111403465271,0.6739346385002136,0.44638410210609436,0.6553059220314026,0.7698544859886169,0.7434946894645691,0.5710662603378296,0.7564738988876343,0.7006121277809143,0.5603919625282288
2336355021_3038956078_17_right_subarticular_stenosis_l5_s1,0.6312524676322937,0.6523308157920837,0.5064056515693665,0.5953323841094971,0.7557539939880371,0.7021152377128601,0.7441867589950562,0.7656040787696838,0.7672837972640991,0.5322473645210266
2336516775_50386656_8_spinal_canal_stenosis_l3_l4,0.7698795795440674,0.7030608057975769,0.8434869647026062,0.8257248997688293,0.5938841104507446,0.4636205732822418,0.5795868039131165,0.5695297718048096,0.5423956513404846,0.6077404618263245
2336516775_50386656_8_spinal_canal_stenosis_l4_l5,0.6865740418434143,0.5425094366073608,0.733961820602417,0.6939607262611389,0.48209890723228455,0.28914082050323486,0.7036430835723877,0.5298715829849243,0.31263548135757446,0.313617080450058
2336516775_50386656_8_spinal_canal_stenosis_l5_s1,0.739427387714386,0.5977347493171692,0.8685927987098694,0.7780485153198242,0.4858108162879944,0.3417106568813324,0.8356037139892578,0.6796253323554993,0.5166794061660767,0.5566849112510681
2336516775_1202299672_2_left_subarticular_stenosis_l4_l5,0.41653960943222046,0.45609813928604126,0.40577659010887146,0.5554127097129822,0.5975435376167297,0.5967075824737549,0.6224818825721741,0.7024912238121033,0.5656527876853943,0.4853743314743042
2336516775_1202299672_3_right_subarticular_stenosis_l4_l5,0.035686321556568146,0.07364252209663391,0.07004968822002411,0.05965297296643257,0.18966902792453766,0.26211559772491455,0.1126827672123909,0.2768406271934509,0.12189247459173203,0.07651092112064362
2336516775_1202299672_6_left_subarticular_stenosis_l3_l4,0.547799825668335,0.3724924623966217,0.2820185720920563,0.6119636297225952,0.7801169157028198,0.5719363689422607,0.8294111490249634,0.8723484873771667,0.5723646879196167,0.5615555644035339
2336516775_1202299672_7_right_subarticular_stenosis_l3_l4,0.22255466878414154,0.2230939120054245,0.06354127079248428,0.08998372405767441,0.3724917769432068,0.31395483016967773,0.4184643030166626,0.49748852849006653,0.2551296651363373,0.19180546700954437
2336516775_1202299672_10_left_subarticular_stenosis_l5_s1,0.2670729160308838,0.39642614126205444,0.19982749223709106,0.35931774973869324,0.46607717871665955,0.5066956877708435,0.4238004684448242,0.4816429615020752,0.5332015156745911,0.22197043895721436
2336516775_1202299672_10_right_subarticular_stenosis_l5_s1,0.43835505843162537,0.6021599173545837,0.3301333487033844,0.683648407459259,0.6586124300956726,0.6458835005760193,0.5841449499130249,0.6190671324729919,0.6595317721366882,0.3375382125377655
2336516775_2277240926_3_right_neural_foraminal_narrowing_l5_s1,0.3365606367588043,0.23990701138973236,0.5636897683143616,0.564995288848877,0.38683077692985535,0.26130545139312744,0.1287466287612915,0.2530243992805481,0.28334909677505493,0.2666955888271332
2336516775_2277240926_4_right_neural_foraminal_narrowing_l1_l2,0.6676293015480042,0.6716319918632507,0.818808913230896,0.7888510227203369,0.6102740168571472,0.5780240297317505,0.6106303930282593,0.5107302069664001,0.569758415222168,0.4797368347644806
2336516775_2277240926_4_right_neural_foraminal_narrowing_l2_l3,0.5622381567955017,0.7115981578826904,0.7859471440315247,0.6977033019065857,0.6190011501312256,0.532814085483551,0.4359842836856842,0.408930242061615,0.5319830179214478,0.44160357117652893
2336516775_2277240926_4_right_neural_foraminal_narrowing_l3_l4,0.6618093252182007,0.7149189114570618,0.8601107597351074,0.6807477474212646,0.5461273193359375,0.5013601183891296,0.5703088045120239,0.5546497702598572,0.6808855533599854,0.5441729426383972
2336516775_2277240926_4_right_neural_foraminal_narrowing_l4_l5,0.5608027577400208,0.6672885417938232,0.8073354959487915,0.5347558259963989,0.47358396649360657,0.397159218788147,0.5038904547691345,0.47891634702682495,0.4849710464477539,0.27778977155685425
2336516775_2277240926_12_left_neural_foraminal_narrowing_l1_l2,0.722389280796051,0.7632362842559814,0.8749085068702698,0.8412948250770569,0.7033401727676392,0.5852761268615723,0.6245692372322083,0.48435157537460327,0.5342792272567749,0.5013052821159363
2336516775_2277240926_12_left_neural_foraminal_narrowing_l2_l3,0.7400016188621521,0.7422791719436646,0.8327556252479553,0.8726110458374023,0.7464348673820496,0.578795313835144,0.5702383518218994,0.4937749207019806,0.586365818977356,0.5216065049171448
2336516775_2277240926_12_left_neural_foraminal_narrowing_l3_l4,0.6452426314353943,0.609114944934845,0.8856236934661865,0.854749858379364,0.6650133728981018,0.578768789768219,0.5644241571426392,0.4964839816093445,0.5639225840568542,0.4408724009990692
2336516775_2277240926_12_left_neural_foraminal_narrowing_l4_l5,0.7576439380645752,0.7238828539848328,0.9018435478210449,0.8478341698646545,0.6725295782089233,0.5033313632011414,0.7005258798599243,0.5722172856330872,0.6208218336105347,0.5322695970535278
2336516775_2277240926_12_left_neural_foraminal_narrowing_l5_s1,0.5597861409187317,0.5306737422943115,0.8599385023117065,0.7147905230522156,0.4976471960544586,0.3559993505477905,0.49643802642822266,0.5355455875396729,0.40208786725997925,0.3355328142642975
2338324662_524303200_4_right_neural_foraminal_narrowing_l3_l4,0.6556969881057739,0.6732058525085449,0.5568908452987671,0.5002811551094055,0.3911944627761841,0.6192224025726318,0.48768511414527893,0.37252047657966614,0.5581265687942505,0.6097476482391357
2338324662_524303200_4_right_neural_foraminal_narrowing_l4_l5,0.8189188241958618,0.7920493483543396,0.8087687492370605,0.8243950009346008,0.6099075078964233,0.6756662130355835,0.8098181486129761,0.6411796808242798,0.7602548599243164,0.7614911794662476
2338324662_524303200_4_right_neural_foraminal_narrowing_l5_s1,0.8319183588027954,0.7794115543365479,0.7605807781219482,0.7142714262008667,0.5683784484863281,0.6067567467689514,0.6908137202262878,0.5486027598381042,0.7459297776222229,0.8163824677467346
2338324662_524303200_5_right_neural_foraminal_narrowing_l1_l2,0.4780699908733368,0.2679944634437561,0.5197560787200928,0.44017818570137024,0.2742639183998108,0.3480946123600006,0.1725206822156906,0.21007902920246124,0.5225309133529663,0.5432586073875427
2338324662_524303200_5_right_neural_foraminal_narrowing_l2_l3,0.1578156054019928,0.20199483633041382,0.30771762132644653,0.23483622074127197,0.1310046762228012,0.39826613664627075,0.09690510481595993,0.1047745943069458,0.2611428201198578,0.4300602972507477
2338324662_524303200_11_left_neural_foraminal_narrowing_l1_l2,0.10443849861621857,0.058998361229896545,0.337234765291214,0.2559879720211029,0.11049553751945496,0.1813066452741623,0.05916158854961395,0.18653573095798492,0.26580631732940674,0.27336642146110535
2338324662_524303200_11_left_neural_foraminal_narrowing_l2_l3,0.11331958323717117,0.12137807905673981,0.32901227474212646,0.19680950045585632,0.11021137982606888,0.25568702816963196,0.07673329859972,0.10474059730768204,0.2249944806098938,0.35252317786216736
2338324662_524303200_12_left_neural_foraminal_narrowing_l3_l4,0.7058916687965393,0.716044545173645,0.7075886726379395,0.6738702058792114,0.5175559520721436,0.5850859880447388,0.5221764445304871,0.43842417001724243,0.7131718397140503,0.765160858631134
